cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_3;petit-dejeuner;accompagne;chicorée et poudre maltée;thé et infusions;0.5787731116756322;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;thé et infusions;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9696150517008194;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_3;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4865050788544607;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_3;petit-dejeuner;accompagne;yaourts et assimilés;lait en bouteille ou en brique;1.0;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_3;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.499827663583262;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_3;petit-dejeuner;accompagne;viennoiserie;fruits;0.501050876456787;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_4;petit-dejeuner;seul;beurre;margarine;0.0;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_4;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.19117647058823528;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_4;petit-dejeuner;seul;biscottes et panification sèche;pain;1.0;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_4;petit-dejeuner;seul;café;thé et infusions;0.11641423855006433;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;café;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.04058853373921868;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;thé et infusions;café;0.8835857614499357;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
