cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_1;diner;accompagne;condiments d'accompagnement;condiments d'assaisonnement;0.8825396825396825;34.392555166733345;34.392555166733345;0.0;0.0
cluster_1;diner;accompagne;condiments d'assaisonnement;sauces;0.875692487961674;34.392555166733345;87.84995811402662;53.457402947293275;0.7179267517986114
cluster_1;diner;accompagne;condiments d'assaisonnement;sel et épices;0.13274336283185842;34.392555166733345;61.85329756979452;27.460742403061175;0.36879460109287504
cluster_1;diner;accompagne;condiments d'assaisonnement;condiments d'accompagnement;0.11746031746031745;34.392555166733345;34.392555166733345;0.0;0.0
cluster_1;diner;accompagne;légumes feuilles;légumes fruits;0.3725208371357369;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes feuilles;haricots verts et petits pois (légumes potagers);0.014723777074714043;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes feuilles;mélanges de légumes, légumes préparés et autres légumes;0.011669658886894075;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes fruits;légumes feuilles;0.6150135245280015;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes fruits;haricots verts et petits pois (légumes potagers);0.042991650381950616;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes fruits;mélanges de légumes, légumes préparés et autres légumes;0.034739454094292806;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;haricots verts et petits pois (légumes potagers);légumes feuilles;0.9852762229252859;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;haricots verts et petits pois (légumes potagers);légumes fruits;0.9570083496180494;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;haricots verts et petits pois (légumes potagers);mélanges de légumes, légumes préparés et autres légumes;0.42924528301886794;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;légumes feuilles;0.9883303411131059;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;légumes fruits;0.9652605459057072;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;haricots verts et petits pois (légumes potagers);0.5707547169811321;101.3054058632769;101.3054058632769;0.0;0.0
cluster_1;diner;accompagne;légumes racines, tubercules ou bulbes;légumes feuilles;0.8541393139732629;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_1;diner;accompagne;légumes racines, tubercules ou bulbes;légumes fruits;0.6759425760263921;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_1;diner;accompagne;légumes racines, tubercules ou bulbes;haricots verts et petits pois (légumes potagers);0.08123531386371266;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_1;diner;accompagne;légumes racines, tubercules ou bulbes;mélanges de légumes, légumes préparés et autres légumes;0.06718346253229973;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_1;diner;accompagne;porc;oeufs et dérivés;0.792248062015504;90.63694508853706;91.23608866706782;0.5991435785307573;0.008046429109541363
cluster_1;diner;accompagne;porc;boeuf en pièces ou haché;0.6699507389162561;90.63694508853706;95.10780542198843;4.47086033345137;0.060043138274125954
cluster_1;diner;accompagne;porc;volailles et lapins;0.567741935483871;90.63694508853706;97.01598858648319;6.379043497946128;0.08566981794042429
cluster_1;diner;accompagne;porc;poissons de mer;0.8562231759656653;90.63694508853706;97.3557439136994;6.718798825162338;0.09023269277209357
cluster_1;diner;accompagne;oeufs et dérivés;boeuf en pièces ou haché;0.31924882629107987;91.23608866706782;95.10780542198843;3.8717167549206124;0.05199670916458459
cluster_1;diner;accompagne;oeufs et dérivés;volailles et lapins;0.24858757062146897;91.23608866706782;97.01598858648319;5.779899919415371;0.07762338883088293
cluster_1;diner;accompagne;oeufs et dérivés;poissons de mer;0.615965623632306;91.23608866706782;97.3557439136994;6.119655246631581;0.08218626366255222
cluster_1;diner;accompagne;boeuf en pièces ou haché;volailles et lapins;0.3928571428571428;95.10780542198843;97.01598858648319;1.9081831644947584;0.025626679666298335
cluster_1;diner;accompagne;boeuf en pièces ou haché;poissons de mer;0.7748344370860927;95.10780542198843;97.3557439136994;2.2479384917109684;0.030189554497967622
cluster_1;diner;accompagne;volailles et lapins;poissons de mer;0.8267716535433072;97.01598858648319;97.3557439136994;0.33975532721620993;0.004562874831669285
cluster_1;diner;accompagne;jambons et charcuteries en pièces;porc;0.06019766397124887;80.85695336628052;90.63694508853706;9.77999172225654;0.13134416007264074
cluster_1;diner;accompagne;jambons et charcuteries en pièces;oeufs et dérivés;0.18351837230236964;80.85695336628052;91.23608866706782;10.379135300787297;0.1393905891821821
cluster_1;diner;accompagne;jambons et charcuteries en pièces;boeuf en pièces ou haché;0.100406053894426;80.85695336628052;95.10780542198843;14.25085205570791;0.1913872983467667
cluster_1;diner;accompagne;jambons et charcuteries en pièces;volailles et lapins;0.0741677201854193;80.85695336628052;97.01598858648319;16.159035220202668;0.21701397801306505
cluster_1;diner;accompagne;jambons et charcuteries en pièces;poissons de mer;0.4261545421135293;80.85695336628052;97.3557439136994;16.498790547418878;0.22157685284473433
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;porc;0.21788617886178863;73.79780939412086;90.63694508853706;16.8391356944162;0.2261476488879899
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;oeufs et dérivés;0.5193651017269515;73.79780939412086;91.23608866706782;17.438279272946957;0.23419407799753128
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;boeuf en pièces ou haché;0.3309002433090024;73.79780939412086;95.10780542198843;21.30999602786757;0.2861907871621159
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;volailles et lapins;0.25958702064896755;73.79780939412086;97.01598858648319;23.218179192362328;0.3118174668284142
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;jambons et charcuteries en pièces;0.8253877310783395;73.79780939412086;80.85695336628052;7.05914397215966;0.09480348881534918
cluster_1;diner;accompagne;saucisses, saucissons, andouilles et boudins;poissons de mer;0.6314091502483381;73.79780939412086;97.3557439136994;23.557934519578538;0.3163803416600835
cluster_1;diner;accompagne;pizzas;plats à base de pâtes ou de pommes de terre;0.5063291139240506;87.92616619258379;91.58270843959043;3.656542247006641;0.04910694035765523
cluster_1;diner;accompagne;pizzas;potages et soupes;0.9734151329243353;87.92616619258379;95.79947276155634;7.873306568972552;0.10573759852401017
cluster_1;diner;accompagne;pizzas;plats garnis à base de viande;0.49350649350649356;87.92616619258379;92.7115646794268;4.7853984868430075;0.06426734937177012
cluster_1;diner;accompagne;pizzas;quiches et tartes salées;0.4507042253521127;87.92616619258379;87.92616619258379;0.0;0.0
cluster_1;diner;accompagne;plats à base de pâtes ou de pommes de terre;potages et soupes;0.9728445349626612;91.58270843959043;95.79947276155634;4.216764321965911;0.056630658166354944
cluster_1;diner;accompagne;plats à base de pâtes ou de pommes de terre;plats garnis à base de viande;0.48717948717948717;91.58270843959043;92.7115646794268;1.1288562398363666;0.015160409014114891
cluster_1;diner;accompagne;plats garnis à base de viande;potages et soupes;0.973990417522245;92.7115646794268;95.79947276155634;3.0879080821295446;0.041470249152240055
cluster_1;diner;accompagne;quiches et tartes salées;pizzas;0.5492957746478874;87.92616619258379;87.92616619258379;0.0;0.0
cluster_1;diner;accompagne;quiches et tartes salées;plats à base de pâtes ou de pommes de terre;0.5555555555555556;87.92616619258379;91.58270843959043;3.656542247006641;0.04910694035765523
cluster_1;diner;accompagne;quiches et tartes salées;potages et soupes;0.9775438596491228;87.92616619258379;95.79947276155634;7.873306568972552;0.10573759852401017
cluster_1;diner;accompagne;quiches et tartes salées;plats garnis à base de viande;0.5428571428571428;87.92616619258379;92.7115646794268;4.7853984868430075;0.06426734937177012
cluster_2;diner;seul;fromages affinés;yaourts et assimilés;0.2943396226415094;72.6654762020389;91.67958328622757;19.014107084188666;0.25535726362841793
cluster_2;diner;seul;eau de source;eau du robinet;0.7754385964912281;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;seul;eau du robinet;eau de source;0.22456140350877193;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;seul;vin;eau de source;0.47407407407407404;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;seul;vin;eau du robinet;0.7597292724196278;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;seul;beurre;huile;0.4881516587677725;47.14204550098295;76.0197170746347;28.877671573651746;0.3878237963190957
cluster_2;diner;accompagne;margarine;huile;0.9674292419116595;69.92222764099368;76.0197170746347;6.097489433641016;0.08188857935235515
cluster_2;diner;accompagne;beurre;margarine;0.035848000212155375;47.14204550098295;69.92222764099368;22.78018214001073;0.30593521696674053
cluster_2;diner;accompagne;beurre;huile;0.4857905801267728;47.14204550098295;76.0197170746347;28.877671573651746;0.3878237963190957
cluster_2;diner;accompagne;pain;pâtes alimentaires;0.19253677794222868;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471
cluster_2;diner;accompagne;pain;riz;0.0023556333288464125;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471
cluster_2;diner;accompagne;pain;pommes de terre et apparentés;0.17663702501736897;92.77109206705057;95.49889462155218;2.727802554501608;0.036634073477758655
cluster_2;diner;accompagne;pâtes alimentaires;riz;0.05533596837944663;99.188720942299;99.188720942299;0.0;0.0
cluster_2;diner;accompagne;riz;pâtes alimentaires;0.9446640316205532;99.188720942299;99.188720942299;0.0;0.0
cluster_2;diner;accompagne;pommes de terre et apparentés;pâtes alimentaires;0.5960667185022965;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606
cluster_2;diner;accompagne;pommes de terre et apparentés;riz;0.06944444444444445;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606
cluster_2;diner;accompagne;yaourts et assimilés;fromage blanc et petits suisses;0.01507246376811594;91.67958328622757;92.09472632425584;0.4151430380282761;0.005575323087006391
cluster_2;diner;accompagne;fromages affinés;yaourts et assimilés;0.3463071669135813;72.6654762020389;91.67958328622757;19.014107084188666;0.25535726362841793
cluster_2;diner;accompagne;fromages affinés;fromage blanc et petits suisses;0.0050920485703094395;72.6654762020389;92.09472632425584;19.429250122216942;0.26093258671542435
cluster_2;diner;accompagne;fromages affinés;crème fraîche;0.005723720418271877;72.6654762020389;77.44410720714643;4.778631005107528;0.0641764628731312
cluster_2;diner;accompagne;crème fraîche;yaourts et assimilés;0.9831905608534023;77.44410720714643;91.67958328622757;14.235476079081138;0.19118080075528676
cluster_2;diner;accompagne;crème fraîche;fromage blanc et petits suisses;0.4666666666666667;77.44410720714643;92.09472632425584;14.650619117109414;0.19675612384229316
cluster_2;diner;accompagne;crème dessert et lait gélifié;fruits;0.9443363140292436;87.69440351491579;95.09128212732844;7.3968786124126495;0.0993392260543199
cluster_2;diner;accompagne;biscuits salés pour apéritif;fruits;0.9799068142108328;81.08569021773377;95.09128212732844;14.00559190959467;0.18809348289115363
cluster_2;diner;accompagne;biscuits salés pour apéritif;crème dessert et lait gélifié;0.7540106951871657;81.08569021773377;87.69440351491579;6.608713297182021;0.08875425683683373
cluster_2;diner;accompagne;pâtisseries et tartes;fruits;0.9808823529411765;70.71256800534765;95.09128212732844;24.378714121980792;0.3274033169901083
cluster_2;diner;accompagne;pâtisseries et tartes;crème dessert et lait gélifié;0.7632058287795993;70.71256800534765;87.69440351491579;16.981835509568143;0.22806409093578836
cluster_2;diner;accompagne;pâtisseries et tartes;biscuits salés pour apéritif;0.5149253731343284;70.71256800534765;81.08569021773377;10.373122212386122;0.13930983409895462
cluster_2;diner;accompagne;pâtisseries et tartes;gâteaux;0.5806451612903226;70.71256800534765;70.71256800534765;0.0;0.0
cluster_2;diner;accompagne;gâteaux;fruits;0.9750865051903115;70.71256800534765;95.09128212732844;24.378714121980792;0.3274033169901083
cluster_2;diner;accompagne;gâteaux;crème dessert et lait gélifié;0.7115384615384616;70.71256800534765;87.69440351491579;16.981835509568143;0.22806409093578836
cluster_2;diner;accompagne;gâteaux;biscuits salés pour apéritif;0.4339622641509434;70.71256800534765;81.08569021773377;10.373122212386122;0.13930983409895462
cluster_2;diner;accompagne;gâteaux;pâtisseries et tartes;0.41935483870967744;70.71256800534765;70.71256800534765;0.0;0.0
cluster_2;diner;accompagne;chocolat en tablettes;fruits;0.9780125642490006;43.40437406556678;95.09128212732844;51.68690806176166;0.6941492098275022
cluster_2;diner;accompagne;chocolat en tablettes;crème dessert et lait gélifié;0.7367521367521368;43.40437406556678;87.69440351491579;44.290029449349014;0.5948099837731823
cluster_2;diner;accompagne;chocolat en tablettes;biscuits salés pour apéritif;0.4726027397260274;43.40437406556678;81.08569021773377;37.68131615216699;0.5060557269363486
cluster_2;diner;accompagne;chocolat en tablettes;pâtisseries et tartes;0.4577464788732394;43.40437406556678;70.71256800534765;27.30819393978087;0.36674589283739395
cluster_2;diner;accompagne;chocolat en tablettes;gâteaux;0.5389221556886228;43.40437406556678;70.71256800534765;27.30819393978087;0.36674589283739395
cluster_2;diner;accompagne;eau du robinet;eau de source;0.11148219446312406;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau du robinet;eau minérale plate;0.02292123846199824;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau du robinet;eau minérale gazeuse;0.008407777193904363;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau de source;eau du robinet;0.888517805536876;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau de source;eau minérale plate;0.15663783363493866;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau de source;eau minérale gazeuse;0.06539509536784742;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;vin;eau du robinet;0.5246392647480882;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;accompagne;vin;eau de source;0.14123601778779873;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;accompagne;vin;eau minérale plate;0.029223591433099067;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;accompagne;vin;eau minérale gazeuse;0.010835825949545689;98.57547058507222;99.83238516227932;1.2569145772070982;0.016880217705157095
cluster_2;diner;accompagne;eau minérale plate;eau du robinet;0.9770787615380018;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau minérale plate;eau de source;0.8433621663650614;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau minérale plate;eau minérale gazeuse;0.2689075630252101;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;spiritueux et vins cuits;eau du robinet;0.9617987613374412;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;spiritueux et vins cuits;eau de source;0.6197699084225209;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;spiritueux et vins cuits;vin;0.7164470187958472;93.460201581961;98.57547058507222;5.115269003111223;0.0686974723332628
cluster_2;diner;accompagne;spiritueux et vins cuits;eau minérale plate;0.4390156645286587;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;spiritueux et vins cuits;cocktails et mélanges;0.17297297297297295;93.460201581961;93.460201581961;0.0;0.0
cluster_2;diner;accompagne;spiritueux et vins cuits;eau minérale gazeuse;0.22119815668202764;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;spiritueux et vins cuits;sodas et colas;0.39079058665399813;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656
cluster_2;diner;accompagne;cocktails et mélanges;eau du robinet;0.9941230486685032;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;cocktails et mélanges;eau de source;0.9522388059701492;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;cocktails et mélanges;vin;0.9923768685605384;93.460201581961;98.57547058507222;5.115269003111223;0.0686974723332628
cluster_2;diner;accompagne;cocktails et mélanges;eau minérale plate;0.7928802588996765;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;cocktails et mélanges;spiritueux et vins cuits;0.827027027027027;93.460201581961;93.460201581961;0.0;0.0
cluster_2;diner;accompagne;cocktails et mélanges;eau minérale gazeuse;0.6;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199
cluster_2;diner;accompagne;cocktails et mélanges;sodas et colas;0.7766143106457243;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656
cluster_2;diner;accompagne;eau minérale gazeuse;eau du robinet;0.9915922228060957;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau minérale gazeuse;eau de source;0.9346049046321525;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;eau minérale gazeuse;eau minérale plate;0.73109243697479;99.83238516227932;99.83238516227932;0.0;0.0
cluster_2;diner;accompagne;sodas et colas;eau du robinet;0.981215182693354;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325
cluster_2;diner;accompagne;sodas et colas;eau de source;0.8669288129280246;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325
cluster_2;diner;accompagne;sodas et colas;vin;0.975918761950867;97.49843056179392;98.57547058507222;1.0770400232783004;0.014464523206106153
cluster_2;diner;accompagne;sodas et colas;eau minérale plate;0.5601462770813445;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325
cluster_2;diner;accompagne;sodas et colas;eau minérale gazeuse;0.28699551569506726;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325
cluster_2;diner;accompagne;légumes feuilles;légumes fruits;0.11399938258999492;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes feuilles;haricots verts et petits pois (légumes potagers);0.013770491803278691;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes feuilles;mélanges de légumes, légumes préparés et autres légumes;0.01138004246284501;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes fruits;légumes feuilles;0.886000617410005;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes fruits;haricots verts et petits pois (légumes potagers);0.10332103321033209;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes fruits;mélanges de légumes, légumes préparés et autres légumes;0.0879265091863517;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;haricots verts et petits pois (légumes potagers);légumes feuilles;0.9862295081967213;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;haricots verts et petits pois (légumes potagers);légumes fruits;0.8966789667896679;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;haricots verts et petits pois (légumes potagers);mélanges de légumes, légumes préparés et autres légumes;0.44370860927152317;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;légumes feuilles;0.988619957537155;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;légumes fruits;0.9120734908136483;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;haricots verts et petits pois (légumes potagers);0.5562913907284769;101.3054058632769;101.3054058632769;0.0;0.0
cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;légumes feuilles;0.9183400625612465;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;légumes fruits;0.5988968695659109;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;haricots verts et petits pois (légumes potagers);0.144206008583691;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;mélanges de légumes, légumes préparés et autres légumes;0.12407407407407409;95.49889462155218;101.3054058632769;5.806511241724721;0.07798077581815305
cluster_2;diner;accompagne;sel et épices;sauces;0.9883606557377049;61.85329756979452;87.84995811402662;25.9966605442321;0.3491321507057364
cluster_2;diner;accompagne;condiments d'accompagnement;sauces;0.986987951807229;34.392555166733345;87.84995811402662;53.457402947293275;0.7179267517986114
cluster_2;diner;accompagne;condiments d'accompagnement;sel et épices;0.4671052631578948;34.392555166733345;61.85329756979452;27.460742403061175;0.36879460109287504
cluster_2;diner;accompagne;condiments d'accompagnement;condiments d'assaisonnement;0.8464454976303317;34.392555166733345;34.392555166733345;0.0;0.0
cluster_2;diner;accompagne;condiments d'assaisonnement;sauces;0.5744581107967172;34.392555166733345;87.84995811402662;53.457402947293275;0.7179267517986114
cluster_2;diner;accompagne;condiments d'assaisonnement;sel et épices;0.1412935323383085;34.392555166733345;61.85329756979452;27.460742403061175;0.36879460109287504
cluster_2;diner;accompagne;condiments d'assaisonnement;condiments d'accompagnement;0.15355450236966822;34.392555166733345;34.392555166733345;0.0;0.0
cluster_2;diner;accompagne;porc;oeufs et dérivés;0.7427385892116183;90.63694508853706;91.23608866706782;0.5991435785307573;0.008046429109541363
cluster_2;diner;accompagne;porc;boeuf en pièces ou haché;0.7416666666666666;90.63694508853706;95.10780542198843;4.47086033345137;0.060043138274125954
cluster_2;diner;accompagne;porc;volailles et lapins;0.8637362637362637;90.63694508853706;97.01598858648319;6.379043497946128;0.08566981794042429
cluster_2;diner;accompagne;porc;poissons de mer;0.8611940298507463;90.63694508853706;97.3557439136994;6.718798825162338;0.09023269277209357
cluster_2;diner;accompagne;oeufs et dérivés;boeuf en pièces ou haché;0.4911016911654086;91.23608866706782;95.10780542198843;3.8717167549206124;0.05199670916458459
cluster_2;diner;accompagne;oeufs et dérivés;volailles et lapins;0.6909990475537985;91.23608866706782;97.01598858648319;5.779899919415371;0.07762338883088293
cluster_2;diner;accompagne;oeufs et dérivés;poissons de mer;0.6918237224189466;91.23608866706782;97.3557439136994;6.119655246631581;0.08218626366255222
cluster_2;diner;accompagne;boeuf en pièces ou haché;volailles et lapins;0.6968919876613509;95.10780542198843;97.01598858648319;1.9081831644947584;0.025626679666298335
cluster_2;diner;accompagne;boeuf en pièces ou haché;poissons de mer;0.6977142273516495;95.10780542198843;97.3557439136994;2.2479384917109684;0.030189554497967622
cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;porc;0.29245283018867924;82.96604947475471;90.63694508853706;7.670895613782349;0.1030192427570562
cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;oeufs et dérivés;0.544704511655663;82.96604947475471;91.23608866706782;8.270039192313106;0.11106567186659756
cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;boeuf en pièces ou haché;0.5358632676709154;82.96604947475471;95.10780542198843;12.141755947233719;0.16306238103118215
cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;volailles et lapins;0.7204510261499205;82.96604947475471;97.01598858648319;14.049939111728477;0.1886890606974805
cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;poissons de mer;0.7212583562037066;82.96604947475471;97.3557439136994;14.389694438944687;0.1932519355291498
cluster_2;diner;accompagne;volailles et lapins;poissons de mer;0.48816211224442774;97.01598858648319;97.3557439136994;0.33975532721620993;0.004562874831669285
cluster_2;diner;accompagne;jambons et charcuteries en pièces;porc;0.03735689897569793;80.85695336628052;90.63694508853706;9.77999172225654;0.13134416007264074
cluster_2;diner;accompagne;jambons et charcuteries en pièces;oeufs et dérivés;0.09810390176473573;80.85695336628052;91.23608866706782;10.379135300787297;0.1393905891821821
cluster_2;diner;accompagne;jambons et charcuteries en pièces;boeuf en pièces ou haché;0.09582374812378831;80.85695336628052;95.10780542198843;14.25085205570791;0.1913872983467667
cluster_2;diner;accompagne;jambons et charcuteries en pièces;pâtés, terrines, rillettes et foie gras;0.08689855101285372;80.85695336628052;82.96604947475471;2.1090961084741906;0.028324917315584543
cluster_2;diner;accompagne;jambons et charcuteries en pièces;volailles et lapins;0.1970286846112059;80.85695336628052;97.01598858648319;16.159035220202668;0.21701397801306505
cluster_2;diner;accompagne;jambons et charcuteries en pièces;poissons de mer;0.19448645312367893;80.85695336628052;97.3557439136994;16.498790547418878;0.22157685284473433
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;porc;0.17286245353159851;73.79780939412086;90.63694508853706;16.8391356944162;0.2261476488879899
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;oeufs et dérivés;0.37110325050114745;73.79780939412086;91.23608866706782;17.438279272946957;0.23419407799753128
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;boeuf en pièces ou haché;0.3640308475702004;73.79780939412086;95.10780542198843;21.30999602786757;0.2861907871621159
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;pâtés, terrines, rillettes et foie gras;0.3357546070123508;73.79780939412086;82.96604947475471;9.16824008063385;0.12312840613093372
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;volailles et lapins;0.5636247382281706;73.79780939412086;97.01598858648319;23.218179192362328;0.3118174668284142
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;jambons et charcuteries en pièces;0.8523707780182205;73.79780939412086;80.85695336628052;7.05914397215966;0.09480348881534918
cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;poissons de mer;0.5581471061439562;73.79780939412086;97.3557439136994;23.557934519578538;0.3163803416600835
cluster_2;diner;accompagne;pizzas;plats à base de pâtes ou de pommes de terre;0.4879227053140097;87.92616619258379;91.58270843959043;3.656542247006641;0.04910694035765523
cluster_2;diner;accompagne;pizzas;potages et soupes;0.9725921137685845;87.92616619258379;95.79947276155634;7.873306568972552;0.10573759852401017
cluster_2;diner;accompagne;pizzas;plats garnis à base de viande;0.43617021276595747;87.92616619258379;92.7115646794268;4.7853984868430075;0.06426734937177012
cluster_2;diner;accompagne;pizzas;quiches et tartes salées;0.39428571428571424;87.92616619258379;87.92616619258379;0.0;0.0
cluster_2;diner;accompagne;plats à base de pâtes ou de pommes de terre;potages et soupes;0.9735947712418301;91.58270843959043;95.79947276155634;4.216764321965911;0.056630658166354944
cluster_2;diner;accompagne;plats à base de pâtes ou de pommes de terre;plats garnis à base de viande;0.44808743169398907;91.58270843959043;92.7115646794268;1.1288562398363666;0.015160409014114891
cluster_2;diner;accompagne;plats garnis à base de viande;potages et soupes;0.9776170328920432;92.7115646794268;95.79947276155634;3.0879080821295446;0.041470249152240055
cluster_2;diner;accompagne;quiches et tartes salées;pizzas;0.6057142857142858;87.92616619258379;87.92616619258379;0.0;0.0
cluster_2;diner;accompagne;quiches et tartes salées;plats à base de pâtes ou de pommes de terre;0.5941176470588236;87.92616619258379;91.58270843959043;3.656542247006641;0.04910694035765523
cluster_2;diner;accompagne;quiches et tartes salées;potages et soupes;0.9805797917253026;87.92616619258379;95.79947276155634;7.873306568972552;0.10573759852401017
cluster_2;diner;accompagne;quiches et tartes salées;plats garnis à base de viande;0.5430463576158941;87.92616619258379;92.7115646794268;4.7853984868430075;0.06426734937177012
cluster_3;diner;seul;fromages affinés;yaourts et assimilés;0.33618233618233617;72.6654762020389;91.67958328622757;19.014107084188666;0.25535726362841793
cluster_3;diner;seul;légumes fruits;légumes feuilles;0.8243902439024391;101.3054058632769;101.3054058632769;0.0;0.0
